"DeploymentID","TimeStamp","Temp","pH","pHmv","Cond","DOpct","DOmgl","DOgain","Turbidity","Depth","KnownInvaildValue"
"2","2018-08-24 09:15:00","23.04","7.3","-61.8","0.726","75.5","6.46","-999","8.2","3.872","1"
"2","2018-08-24 09:00:00","23.07","7.13","-54.6","0.743","58.9","5.04","-999","8.3","3.873","1"
"2","2018-08-24 08:45:00","23.08","7.06","-51.6","0.757","35.1","3","-999","8.9","3.872","1"
"2","2018-08-24 08:30:00","23.15","6.98","-48.3","0.786","23.4","2","-999","9.6","3.87","1"
"2","2018-08-24 08:15:00","23.15","7.09","-52.8","0.753","49.1","4.19","-999","9.9","3.867","1"
"2","2018-08-24 08:00:00","23.15","7","-49.1","0.74","47.8","4.08","-999","9.2","3.86","1"
"2","2018-08-24 07:45:00","23.17","6.9","-44.8","0.759","41.2","3.52","-999","10","3.853","1"
"2","2018-08-24 07:30:00","23.2","6.93","-46.1","0.748","60.2","5.14","-999","9.5","3.849","1"
"2","2018-08-24 07:15:00","23.22","6.98","-47.9","0.756","50.2","4.28","-999","8.2","3.843","1"
"2","2018-08-24 07:00:00","23.25","7","-48.8","0.758","59","5.03","-999","9.2","3.84","1"
"2","2018-08-24 06:45:00","23.26","7.04","-50.6","0.746","54.1","4.61","-999","9.8","3.839","1"
"2","2018-08-24 06:30:00","23.29","7.08","-52.5","0.749","53.3","4.54","-999","10.7","3.834","1"
"2","2018-08-24 06:15:00","23.32","7.08","-52.3","0.747","54.8","4.66","-999","8.6","3.83","1"
"2","2018-08-24 06:00:00","23.36","7","-49","0.747","49.2","4.18","-999","9","3.824","1"
"2","2018-08-24 05:45:00","23.32","7.02","-49.6","0.76","41.8","3.56","-999","8.7","3.819","1"
"2","2018-08-24 05:30:00","23.45","6.99","-48.5","0.749","33.3","2.83","-999","8.7","3.814","1"
"2","2018-08-24 05:15:00","23.42","7.01","-49.4","0.752","29.2","2.48","-999","9.5","3.808","1"
"2","2018-08-24 05:00:00","23.41","7.04","-50.6","0.758","30.9","2.62","-999","9.6","3.807","1"
"2","2018-08-24 04:45:00","23.41","7.14","-54.9","0.754","32.8","2.78","-999","9.9","3.805","1"
"2","2018-08-24 04:30:00","23.45","7.15","-55.3","0.75","42.6","3.61","-999","9.7","3.803","1"
"2","2018-08-24 04:15:00","23.42","7.18","-56.8","0.751","27","2.29","-999","9.3","3.803","1"
"2","2018-08-24 04:00:00","23.46","7.25","-59.6","0.756","39.8","3.37","-999","9.8","3.799","1"
"2","2018-08-24 03:45:00","23.51","7.27","-60.3","0.76","42.3","3.59","-999","9.4","3.797","1"
"2","2018-08-24 03:30:00","23.54","7.32","-62.5","0.753","33.3","2.82","-999","9.6","3.797","1"
"2","2018-08-24 03:15:00","23.44","7.36","-64.2","0.754","44.2","3.76","-999","9","3.798","1"
"2","2018-08-24 03:00:00","23.46","7.39","-65.5","0.755","41.9","3.56","-999","9.2","3.795","1"
"2","2018-08-24 02:45:00","23.51","7.37","-64.7","0.749","36.7","3.11","-999","8.7","3.793","1"
"2","2018-08-24 02:30:00","23.48","7.43","-67.1","0.753","36.5","3.09","-999","9.4","3.786","1"
"2","2018-08-24 02:15:00","23.56","7.49","-69.9","0.747","34.6","2.93","-999","9.4","3.784","1"
"2","2018-08-24 02:00:00","23.58","7.56","-72.6","0.742","36.3","3.08","-999","9.5","3.783","1"
"2","2018-08-24 01:45:00","23.52","7.62","-75.1","0.745","38.6","3.27","-999","9.5","3.781","1"
"2","2018-08-24 01:30:00","23.62","7.55","-72.4","0.749","33.7","2.85","-999","9.4","3.779","1"
"2","2018-08-24 01:15:00","23.56","7.56","-72.6","0.75","49.5","4.19","-999","11","3.782","1"
"2","2018-08-24 01:00:00","23.53","7.65","-76.3","0.75","40.8","3.46","-999","11.2","3.783","1"
"2","2018-08-24 00:45:00","23.62","7.68","-77.6","0.748","41.1","3.48","-999","7.9","3.784","1"
"2","2018-08-24 00:30:00","23.5","7.77","-81.7","0.748","58.9","5","-999","9.1","3.784","1"
"2","2018-08-24 00:15:00","23.52","7.75","-80.7","0.75","44.3","3.76","-999","10.7","3.779","1"
"2","2018-08-24 00:00:00","23.5","7.82","-83.5","0.747","48.4","4.1","-999","8.8","3.773","1"
"2","2018-08-23 23:45:00","23.45","7.89","-86.5","0.746","42.2","3.58","-999","9.2","3.769","1"
"2","2018-08-23 23:30:00","23.53","7.85","-84.9","0.745","49.3","4.18","-999","10.6","3.763","1"
"2","2018-08-23 23:15:00","23.44","8.01","-91.7","0.746","55","4.67","-999","10.7","3.758","1"
"2","2018-08-23 23:00:00","23.47","8.08","-94.6","0.746","50.8","4.31","-999","10.3","3.756","1"
"2","2018-08-23 22:45:00","23.43","8.09","-95.2","0.747","52.3","4.44","-999","10.6","3.75","1"
"2","2018-08-23 22:30:00","23.63","8.15","-97.8","0.743","50","4.23","-999","10.7","3.746","1"
"2","2018-08-23 22:15:00","23.62","8.08","-94.7","0.742","69.4","5.87","-999","9.2","3.743","1"
"2","2018-08-23 22:00:00","23.56","8.15","-97.7","0.74","52.8","4.47","-999","10","3.737","1"
"2","2018-08-23 21:45:00","23.53","8.2","-99.6","0.739","52.5","4.45","-999","9","3.734","1"
"2","2018-08-23 21:30:00","23.59","8.2","-99.9","0.738","59.8","5.07","-999","11.1","3.73","1"
"2","2018-08-23 21:15:00","23.54","8.25","-101.9","0.738","52.9","4.48","-999","11.2","3.72","1"
"2","2018-08-23 21:00:00","23.49","8.35","-106.2","0.738","44.7","3.79","-999","9.3","3.716","1"
"2","2018-08-23 20:45:00","23.55","8.49","-112","0.737","58.1","4.93","-999","8.8","3.71","1"
"1","2018-08-23 20:30:00","23.57","8.58","-115.9","0.737","56","4.74","-999","10.9","3.696","1"
"1","2018-08-23 20:15:00","23.56","8.61","-117.2","0.737","47.4","4.02","-999","9.3","3.687","1"
"1","2018-08-23 20:00:00","23.59","8.8","-125.3","0.74","44.4","3.76","-999","404404","3.678","0"
"1","2018-08-23 19:45:00","23.59","8.810001","-125.4","0.742","46.2","3.91","-999","404404","3.671","0"
"1","2018-08-23 19:30:00","23.59","8.939999","-130.9","0.74","47.4","4.01","-999","10.2","3.663","1"
"1","2018-08-23 19:15:00","23.57","8.74","-122.4","0.744","0","0","-999","79.4","3.655","1"
"1","2018-08-23 19:00:00","23.55","8.86","-127.6","0.744","0","0","-999","9","3.646","1"
"1","2018-08-23 18:45:00","23.56","8.939999","-130.9","0.746","0","0","-999","9.8","3.638","1"
"1","2018-08-23 18:30:00","23.71","9.060001","-136","0.735","0","0","-999","9.6","3.634","1"
"1","2018-08-23 18:15:00","23.57","9.03","-134.7","0.739","0","0","-999","9.6","3.631","1"
"1","2018-08-23 18:00:00","23.42","9.189999","-141.6","0.742","0","0","-999","10.4","3.627","1"
"1","2018-08-23 17:45:00","23.48","9.18","-141","0.743","0","0","-999","8.5","3.623","1"
"1","2018-08-23 17:30:00","23.53","9.12","-138.5","0.745","0","0","-999","9.3","3.628","1"
"1","2018-08-23 17:15:00","23.48","9.2","-141.9","0.741","0","0","-999","9.4","3.625","1"
"1","2018-08-23 17:00:00","23.56","9.12","-138.7","0.74","0","0","-999","8.6","3.623","1"
"1","2018-08-23 16:45:00","23.46","9.35","-148.2","0.736","0","0","-999","10.6","3.617","1"
"1","2018-08-23 16:30:00","23.53","9.270001","-144.9","0.725","0","0","-999","7.6","3.619","1"
"1","2018-08-23 16:15:00","23.57","9.4","-150.6","0.733","0","0","-999","8.8","3.618","1"
"1","2018-08-23 16:00:00","23.47","8.96","-132","0.734","0","0","-999","9.3","3.613","1"
"1","2018-08-23 15:45:00","23.58","8.67","-119.8","0.723","0","0","-999","7.4","3.617","1"
"1","2018-08-23 15:30:00","23.39","8.21","-100.3","0.728","0","0","-999","8.7","3.627","1"
"1","2018-08-23 15:15:00","23.39","7.11","-53.7","0.737","45.3","3.85","-999","404404","3.636","0"
"1","2018-08-23 15:00:00","22.94","6.95","-46.8","404404","94.4","8.11","-999","2.3","-0.047","0"
"1","2018-08-23 14:45:00","28.28","7.66","-77.2","0.71","404404","8.12","-999","4.5","-0.047","0"
"1","2018-08-23 14:30:00","27.84","7.63","-75.9","0.71","404404","404404","-999","5","-0.043","0"
"1","2018-08-22 10:45:00","23.73","7.61","-74.7","0.687","57.3","4.84","-999","4.5","-0.002","1"
"1","2018-08-22 10:30:00","23.73","7.61","-74.7","0.687","57.3","4.84","-999","4.5","-0.002","1"
"1","2018-08-22 10:15:00","23.73","7.61","-74.7","0.687","57.3","4.84","-999","4.5","-0.002","1"
"1","2018-08-22 10:00:00","23.73","7.61","-74.7","0.687","57.3","4.84","-999","4.5","-0.002","1"
"1","2018-08-18 15:45:00","23.72","7.57","-73.1","0.687","404404","404404","-999","4.3","-0.001","0"
"1","2018-08-18 15:30:00","23.72","7.57","-73.1","0.687","404404","404404","-999","4.3","-0.001","0"
"1","2018-08-18 15:15:00","23.7","7.56","-72.8","0.687","86.6","7.32","-999","4.3","0.01","1"
"1","2018-08-18 15:00:00","23.7","7.54","-72","0.687","67.6","5.72","-999","7","0.01","1"
"1","2018-08-14 17:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 17:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 17:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 16:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 16:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 16:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 16:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 15:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 15:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 15:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 15:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 14:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 14:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 14:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 14:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 13:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 13:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 13:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 13:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 12:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 12:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 12:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 12:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 11:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 11:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 11:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 11:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 10:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 10:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 10:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 10:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 09:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 09:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 09:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 09:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 08:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 08:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 08:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 08:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 07:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 07:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 07:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 07:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 06:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 06:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 06:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 06:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 05:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 05:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 05:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 05:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 04:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 04:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 04:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 04:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 03:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 03:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 03:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 03:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 02:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 02:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 02:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 02:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 01:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 01:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 01:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 01:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 00:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 00:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 00:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-14 00:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 23:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 23:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 23:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 23:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 22:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 22:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 22:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 22:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 21:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 21:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 21:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 21:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 20:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 20:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 20:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 20:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 19:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 19:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 19:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 19:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 18:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 18:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 18:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 18:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 17:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 17:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 17:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 17:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 16:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 16:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 16:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 16:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 15:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 15:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 15:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 15:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 14:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 14:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 14:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 14:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 13:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 13:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 13:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 13:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 12:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 12:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 12:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 12:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 11:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 11:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 11:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 11:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 10:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 10:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 10:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 10:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 09:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 09:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 09:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 09:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 08:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 08:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 08:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 08:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 07:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 07:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 07:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 07:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 06:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 06:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 06:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 06:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 05:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 05:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 05:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 05:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 04:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 04:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 04:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 04:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 03:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 03:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 03:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 03:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 02:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 02:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 02:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 02:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 01:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 01:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 01:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 01:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 00:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 00:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 00:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-13 00:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-12 23:45:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-12 23:30:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-12 23:15:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
"1","2018-08-12 23:00:00","23.78","7.04","-53.1","0.369","39.6","3.35","-999","8.5","2.01","1"
